BIB_ID`MFHD_ID`ITEM_ID`BibSuppress`MfhdSuppress`BIB_FORMAT`LANGUAGE`TITLE`AUTHOR`TITLE_BRIEF`EDITION`ISBN`NETWORK_NUMBER`PUBLISHER_DATE`PUBLISHER`BEGIN_PUB_DATE`MfhdLocation`displayCallNo`normCallNo`ITEM_ENUM`CHRON`COPY_NUMBER`PIECES`ITEM_BARCODE`ItemPermLocCode`ItemPermLocName`ItemPermTypeName`ItemTempLocCode`ItemTempLocName`ItemTempTypeName`CREATE_DATE`UPDATE_DATE`PO_ID`MaxOfCHARGE_DATE
643608`687627`763578`N`N`am`eng`Nature of rationality / Robert Nozick.`Nozick, Robert.`Nature of rationality /``0691074240 (acid-free paper)`(OCoLC)ocm27267050`c1993.`Princeton University Press,`1993`aastx`BC177 .N69 1993`BC  177            N 69   1993```1`1`31811012298199`aastx`Book Collection`BOOK 16/8/4 WK````19-Jun-07`30-Aug-07`11286`
577359`617225`694788`N`N`am`eng`Fold : Leibniz and the baroque / Gilles Deleuze ; foreword and translation by Tom Conley.`Deleuze, Gilles.`Fold : Leibniz and the baroque /``0816615985 (alk. paper)`(OCoLC)ocm25710788`c1993.`University of Minnesota Press,`1993`aastx`B2598 .D4513 1993`B 2598            D 4513   1993```1`1`31811012810886`aastx`Book Collection`BOOK 16/8/4 WK````10-Apr-03`23-Jun-03`4813`05-Sep-12
569562`608847`686920`N`N`am`eng`Santeri¿¿a : African spirits in America : with a new preface / Joseph M. Murphy.`Murphy, Joseph M., 1951-`Santeri¿¿a : African spirits in America : with a new preface /``0807010219 (pbk.)`(OCoLC)ocm25548630`c1993.`Beacon Press,`1993`aastx`BL2532.S3 M87 1993`BL 2532            S 3   M 87   1993```1`1`31811012752971`aastx`Book Collection`BOOK 16/8/4 WK REQ EXMPT````10-Jan-03`12-Sep-12`4106`04-Oct-10
612331`654684`732678`N`N`am`eng`Taoist experience : an anthology / Livia Kohn.`Kohn, Livia, 1956-`Taoist experience : an anthology /``0791415791 (alk. paper)`(OCoLC)ocm26633725`c1993.`State University of New York Press,`1993`aastx`BL1910 .K64 1993`BL 1910            K 64   1993```1`1`31811011721456`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`22-Jul-05`8498`23-Feb-09
612370`654891`732957`N`N`am`eng`Nature and heaven in the Xunzi : a study of the Tian lun / by Edward J. Machle.`Machle, Edward J., 1918-`Nature and heaven in the Xunzi : a study of the Tian lun /``0791415538`(OCoLC)ocm26396163`c1993.`State University of New York Press,`1993`aastx`B128.H74 M33 1993`B  128            H 74   M 33   1993```1`1`31811012556711`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`26-Jul-05`8517`
643615`687632`766987`N`N`am`eng`Warrant and proper function / Alvin Plantinga.`Plantinga, Alvin.`Warrant and proper function /``0195078640 (pbk. : alk. paper)`(OCoLC)ocm25628862`1993.`Oxford University Press,`1993`aastx`BD161 .P57 1993`BD  161            P 57   1993```1`1`31811012304294`aastx`Book Collection`BOOK 16/8/4 WK````19-Jun-07`08-Jan-08`11286`
667902`741067`816427`N`N`am`eng`Emotion, depth, and flesh : a study of sensitive space : reflections on Merleau-Ponty's philosophy of embodiment / Sue L. Cataldi.`Cataldi, Sue L., 1951-`Emotion, depth, and flesh : a study of sensitive space : reflections on Merleau-Ponty's philosophy of embodiment /``0791416526 (pbk. : alk. paper)`(OCoLC)ocm27073625`c1993.`State University of New York Press,`1993`aastx`B105.E46 C37 1993`B  105            E 46   C 37   1993```2`1`31811013769065`aastx`Book Collection`BOOK 16/8/4 WK````16-Mar-09`08-Nov-11`14113`
667902`741067`816427`N`N`am`eng`Emotion, depth, and flesh : a study of sensitive space : reflections on Merleau-Ponty's philosophy of embodiment / Sue L. Cataldi.`Cataldi, Sue L., 1951-`Emotion, depth, and flesh : a study of sensitive space : reflections on Merleau-Ponty's philosophy of embodiment /``0791416526 (pbk. : alk. paper)`(OCoLC)ocm27073625`c1993.`State University of New York Press,`1993`aastx`B105.E46 C37 1993`B  105            E 46   C 37   1993```2`1`31811013769065`aastx`Book Collection`BOOK 16/8/4 WK````16-Mar-09`08-Nov-11`14114`
667902`741067`816427`N`N`am`eng`Emotion, depth, and flesh : a study of sensitive space : reflections on Merleau-Ponty's philosophy of embodiment / Sue L. Cataldi.`Cataldi, Sue L., 1951-`Emotion, depth, and flesh : a study of sensitive space : reflections on Merleau-Ponty's philosophy of embodiment /``0791416526 (pbk. : alk. paper)`(OCoLC)ocm27073625`c1993.`State University of New York Press,`1993`aastx`B105.E46 C37 1993`B  105            E 46   C 37   1993```2`1`31811013769065`aastx`Book Collection`BOOK 16/8/4 WK````16-Mar-09`08-Nov-11`12929`
612408`654652`735156`N`N`am`eng`Heaven and earth in early Han thought : chapters three, four and five of the Huainanzi / John S. Major ; with an appendix by Christopher Cullen.`Major, John S.`Heaven and earth in early Han thought : chapters three, four and five of the Huainanzi /``0791415856`(OCoLC)ocm26588471`c1993.`State University of New York Press,`1993`aastx`BL1900.H824 E5 1993`BL 1900            H 824   E 5   1993```1`1`31811012544469`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`08-Sep-05`8495`
568242`607521`685973`N`N`am`eng`Quaestiones / Alexander of Aphrodisias ; translated by R.W. Sharples.`Alexander, of Aphrodisias.`Quaestiones /``0801427142 (v. 1 : alk. paper)`(OCoLC)ocm23940980`1992-`Cornell University Press,`1992`aastx`B535.A63 Q3413 1992`B  535            A 63   Q 3413   1992```1`1`31811012780287`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`
568214`607502`686691`N`N`am`eng`Corollaries on place and time / Simplicius ; translated by J.O. Urmson ; annotated by Lucas Siorvanes.`Simplicius, of Cilicia.`Corollaries on place and time /``0801427134 (alk. paper)`(OCoLC)ocm23940983`1992.`Cornell University Press,`1992`aastx`B703.S53 C3713 1992`B  703            S 53   C 3713   1992```1`1`31811012779610`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`
568220`607507`686695`N`N`am`eng`On Aristotle's categories / Porphyry ; translated by Steven K. Strange.`Porphyry, ca. 234-ca. 305.`On Aristotle's categories /``0801428165`(OCoLC)ocm25872472`1992.`Cornell University Press,`1992`aastx`B438 .P6713 1992`B  438            P 6713   1992```1`1`31811012779701`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`21-Jun-12
568233`607519`685959`N`N`am`eng`On Aristotle's Prior analytics 1.1-7 / Alexander of Aphrodisias ; translated by Jonathan Barnes ... [et al.].`Alexander, of Aphrodisias.`On Aristotle's Prior analytics 1.1-7 /``0801426898`(OCoLC)ocm23868730`1991.`Cornell University Press,`1991`aastx`B535.A63 O4513 1991`B  535            A 63   O 4513   1991```1`1`31811012780428`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`
612428`654949`732962`N`N`am`eng`Two visions of the way : a study of the Wang Pi and the Ho-Shang Kung commentaries on the Lao-Tzu / Alan K.L. Chan.`Chan, Alan Kam-leung, 1956-`Two visions of the way : a study of the Wang Pi and the Ho-Shang Kung commentaries on the Lao-Tzu /``0791404552 (alk. paper)`(OCoLC)ocm20931087`c1991.`State University of New York Press,`1991`aastx`BL1900.L35 C48 1991`BL 1900            L 35   C 48   1991```1`1`31811012556703`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`27-Jul-05`8531`
612337`654680`733086`N`N`am`eng`New dimensions of Confucian and Neo-Confucian philosophy / by Chung-ying Cheng.`Cheng, Zhongying, 1935-`New dimensions of Confucian and Neo-Confucian philosophy /``0791402835`(OCoLC)ocm20015159`c1991.`State University of New York Press,`1991`aastx`B127.C65 C495 1991`B  127            C 65   C 495   1991```1`1`31811012542836`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`21-Mar-12`8498`06-Oct-07
612430`654654`733038`N`N`am`eng`Learning for one's self : essays on the individual in Neo-Confucian thought / Wm. Theodore de Bary.`De Bary, William Theodore, 1919-`Learning for one's self : essays on the individual in Neo-Confucian thought /``0231074263 (alk. paper)`(OCoLC)ocm22239780`c1991.`Columbia University Press,`1991`aastx`B127.N4 D397 1991`B  127            N 4   D 397   1991```1`1`31811012556505`aastx`Book Collection`BOOK 16/8/4 WK````18-May-05`27-Jul-05`8495`
568217`607504`685970`N`N`am`eng`On Aristotle on the intellect (De anima 3.4-8) / Philoponus ; translated by William Charlton with the assistance of Fernand Bossier.`Philoponus, John, 6th cent.`On Aristotle on the intellect (De anima 3.4-8) /``0801426812`(OCoLC)ocm23355309`1991.`Cornell University Press,`1991`aastx`B415.A5 C48 1991`B  415            A 5   C 48   1991```1`1`31811012780402`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`
568234`607520`685960`N`N`am`eng`Place, void, and eternity.``Place, void, and eternity.``0801426340`(OCoLC)ocm22764204`1991.`Cornell University Press,`1991`aastx`B485 .P52 1991`B  485            P 52   1991```1`1`31811012780394`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`
568218`607505`685972`N`N`am`grc`On Aristotle's categories / Ammonius ; translated by S. Marc Cohen and Gareth B. Matthews.`Ammonius, Hermiae.`On Aristotle's categories /``080142688X`(OCoLC)ocm23868736`1991.`Cornell University Press,`1991`aastx`B438 .A45 1991`B  438            A 45   1991```1`1`31811012780329`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`19-Dec-02`3893`21-Jun-12
612491`654648`733184`N`N`am`eng`Early Chinese mysticism : philosophy and soteriology in the Taoist tradition / Livia Kohn.`Kohn, Livia, 1956-`Early Chinese mysticism : philosophy and soteriology in the Taoist tradition /``0691073813 :`(OCoLC)ocm23253418`c1992.`Princeton University Press,`1991`aastx`BL1923 .K64 1991`BL 1923            K 64   1991```1`1`31811013061406`aastx`Book Collection`BOOK 16/8/4 WK````20-May-05`29-Jul-05`8495`19-Nov-07
517583`554931`767937`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2007(v.32)``1`1`31811012342716`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`734211`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2005(v.30)``1`1`31811012525955`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`751728`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2006(v.31)``1`1`31811012688142`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
644467`687683`763748`N`N`am`eng`Realm of rights / Judith Jarvis Thomson.`Thomson, Judith Jarvis.`Realm of rights /``0674749480 (alk. paper)`(OCoLC)ocm21080172`c1990.`Harvard University Press,`1990`aastx`BJ55 .T46 1990`BJ   55            T 46   1990```1`1`31811012298504`aastx`Book Collection`BOOK 16/8/4 WK````10-Jul-07`04-Sep-07`11289`
517583`554931`813788`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2011(v.36)``1`1`31811013753333`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`08-Mar-12
517583`554931`693787`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2003(v.28)``1`1`31811012758317`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626348`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1992(v.17)``1`1`31811003181081`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626345`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1995(v.20)``1`1`31811010763657`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626343`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1997(v.22)``1`1`31811010923848`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626339`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2001(v.26)``1`1`31811012128610`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`833107`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2013(v.38)``1`1`31811013927044`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
568219`607506`686693`N`N`am`eng`On Aristotle's categories / translated by John Dillon.`Dexippus, the Platonist.`On Aristotle's categories /``0801422663`(OCoLC)ocm21227957`1990.`Cornell University Press,`1990`aastx`B438 .D4913 1990`B  438            D 4913   1990```1`1`31811012779743`aastx`Book Collection`BOOK 16/8/4 WK````02-Dec-02`13-Jan-03`3893`
517583`554931`681423`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2002(v.27)``1`1`31811012201987`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
612615`654890`732794`N`N`am`eng`Learning to be a sage : selections from the Conversations of Master Chu, arranged topically / by Chu Hsi ; translated with a commentary by Daniel K. Gardner.`Zhu, Xi, 1130-1200.`Learning to be a sage : selections from the Conversations of Master Chu, arranged topically /``0520065255 (pbk. : alk. paper)`(OCoLC)ocm20318397`c1990.`University of California Press,`1990`aastx`B128.C52 E5 1990`B  128            C 52   E 5   1990```1`1`31811012514025`aastx`Book Collection`BOOK 16/8/4 WK````23-May-05`25-Jul-05`8517`19-Jan-12
517583`554931`826044`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2012(v.37)``1`1`31811013865822`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`713379`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2004(v.29)``1`1`31811012902162`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626350`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1990(v.15)``1`1`31811003181065`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626349`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1991(v.16)``1`1`31811003181073`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626346`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1994(v.19)``1`1`31811003181107`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626342`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1998(v.23)``1`1`31811011269225`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
612493`654664`732767`N`N`am`eng`Confucian creation of heaven : philosophy and the defense of ritual mastery / Robert Eno.`Eno, Robert, 1949-`Confucian creation of heaven : philosophy and the defense of ritual mastery /``0791401901`(OCoLC)ocm19886981`c1990.`State University of New York Press,`1990`aastx`B127.C65 E56 1990`B  127            C 65   E 56   1990```1`1`31811013304889`aastx`Book Collection`BOOK 16/8/4 WK````20-May-05`22-Jul-05`8496`05-Mar-08
517583`554931`809911`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2010(v.35)``1`1`31811013740710`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626340`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2000(v.25)``1`1`31811011853598`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`807709`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2009(v.34)``1`1`31811013733848`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`781275`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`2008(v.33)``1`1`31811013225621`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
517583`554931`626347`N`N`as`eng`Journal of philosophical research : JPR.``Journal of philosophical research : JPR.```(OCoLC)ocm21948591`1990-`Philosophy Documentation Center, Bowling Green State University,`1990`aastx`B1 .P5758`B    1            P 5758`1993(v.18)``1`1`31811003181099`aastx`Book Collection`SERIAL 16/8/4 WK````21-Apr-02`15-Oct-13`5142`
